"Org.Code","Org.Name","Service.Type","RCI","Index_Type"
"RWN","SOUTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental",91.67,"Episode_Unadjusted"
"RFS","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","Mental",67.59,"Episode_Unadjusted"
"RXY","KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST","Mental",93.3,"Episode_Unadjusted"
"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","Mental",106.4,"Episode_Unadjusted"
"RA9","TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST ","Mental",106.73,"Episode_Unadjusted"
"RP7","LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST","Mental",93.74,"Episode_Unadjusted"
"RPG","OXLEAS NHS FOUNDATION TRUST","Mental",99.97,"Episode_Unadjusted"
"RHM","UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST","Mental",269.73,"Episode_Unadjusted"
"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","Mental",66.28,"Episode_Unadjusted"
"RXE","ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST","Mental",94.34,"Episode_Unadjusted"
"RDR","SUSSEX COMMUNITY NHS TRUST","Mental",84.84,"Episode_Unadjusted"
"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST","Mental",89.43,"Episode_Unadjusted"
"RV9","HUMBER NHS FOUNDATION TRUST","Mental",105.54,"Episode_Unadjusted"
"RLY","NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST","Mental",95.51,"Episode_Unadjusted"
"RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","Mental",1884.35,"Episode_Unadjusted"
"TAE","MANCHESTER MENTAL HEALTH AND SOCIAL CARE TRUST","Mental",96,"Episode_Unadjusted"
"RXV","GREATER MANCHESTER WEST MENTAL HEALTH NHS FOUNDATION TRUST","Mental",96.19,"Episode_Unadjusted"
"RNU","OXFORD HEALTH NHS FOUNDATION TRUST","Mental",91.06,"Episode_Unadjusted"
"RYG","COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST","Mental",87.26,"Episode_Unadjusted"
"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","Mental",99.75,"Episode_Unadjusted"
"TAD","BRADFORD DISTRICT CARE TRUST","Mental",107.53,"Episode_Unadjusted"
"RA3","WESTON AREA HEALTH NHS TRUST","Mental",117.51,"Episode_Unadjusted"
"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST","Mental",99.46,"Episode_Unadjusted"
"RP1","NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental",106.16,"Episode_Unadjusted"
"RHA","NOTTINGHAMSHIRE HEALTHCARE NHS TRUST","Mental",98.4,"Episode_Unadjusted"
"RMY","NORFOLK AND SUFFOLK NHS FOUNDATION TRUST","Mental",99.09,"Episode_Unadjusted"
"RQ3","BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST","Mental",86.53,"Episode_Unadjusted"
"TAJ","BLACK COUNTRY PARTNERSHIP NHS FOUNDATION TRUST","Mental",96.2,"Episode_Unadjusted"
"RX2","SUSSEX PARTNERSHIP NHS FOUNDATION TRUST","Mental",99.45,"Episode_Unadjusted"
"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST","Mental",87.43,"Episode_Unadjusted"
"RRD","NORTH ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental",99.42,"Episode_Unadjusted"
"RYX","CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST","Mental",81.9,"Episode_Unadjusted"
"RAP","NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST","Mental",93.86,"Episode_Unadjusted"
"RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","Mental",112.97,"Episode_Unadjusted"
"R1D","SHROPSHIRE COMMUNITY HEALTH NHS TRUST","Mental",108.96,"Episode_Unadjusted"
"RTV","5 BOROUGHS PARTNERSHIP NHS FOUNDATION TRUST","Mental",97.72,"Episode_Unadjusted"
"RE9","SOUTH TYNESIDE NHS FOUNDATION TRUST","Mental",94.93,"Episode_Unadjusted"
"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","Mental",116.36,"Episode_Unadjusted"
"R1F","ISLE OF WIGHT NHS TRUST","Mental",103.66,"Episode_Unadjusted"
"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Mental",112.17,"Episode_Unadjusted"
"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","Mental",428.12,"Episode_Unadjusted"
"RKL","WEST LONDON MENTAL HEALTH NHS TRUST","Mental",102.49,"Episode_Unadjusted"
"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","Mental",98.52,"Episode_Unadjusted"
"RWV","DEVON PARTNERSHIP NHS TRUST","Mental",103.52,"Episode_Unadjusted"
"RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS TRUST","Mental",64.75,"Episode_Unadjusted"
"RJ8","CORNWALL PARTNERSHIP NHS FOUNDATION TRUST","Mental",101.75,"Episode_Unadjusted"
"RNK","TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST","Mental",104.06,"Episode_Unadjusted"
"RRP","BARNET, ENFIELD AND HARINGEY MENTAL HEALTH NHS TRUST","Mental",98.84,"Episode_Unadjusted"
"R1C","SOLENT NHS TRUST","Mental",97.55,"Episode_Unadjusted"
"RWR","HERTFORDSHIRE PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST","Mental",106.56,"Episode_Unadjusted"
"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","Mental",103.21,"Episode_Unadjusted"
"RQQ","HINCHINGBROOKE HEALTH CARE NHS TRUST","Mental",102.6,"Episode_Unadjusted"
"RVJ","NORTH BRISTOL NHS TRUST","Mental",109.72,"Episode_Unadjusted"
"RWK","EAST LONDON NHS FOUNDATION TRUST","Mental",104.75,"Episode_Unadjusted"
"RAL","ROYAL FREE LONDON NHS FOUNDATION TRUST","Mental",76.67,"Episode_Unadjusted"
"RW3","CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","Mental",104.78,"Episode_Unadjusted"
"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST","Mental",105.59,"Episode_Unadjusted"
"RGD","LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST","Mental",111.56,"Episode_Unadjusted"
"RTQ","2GETHER NHS FOUNDATION TRUST","Mental",111.9,"Episode_Unadjusted"
"RW5","LANCASHIRE CARE NHS FOUNDATION TRUST","Mental",129.69,"Episode_Unadjusted"
"RVN","AVON AND WILTSHIRE MENTAL HEALTH PARTNERSHIP NHS TRUST","Mental",113.76,"Episode_Unadjusted"
"RV3","CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST","Mental",118.29,"Episode_Unadjusted"
"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","Mental",105.64,"Episode_Unadjusted"
"RQY","SOUTH WEST LONDON AND ST GEORGE'S MENTAL HEALTH NHS TRUST","Mental",116.55,"Episode_Unadjusted"
"RV5","SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST","Mental",118.7,"Episode_Unadjusted"
"RKE","THE WHITTINGTON HOSPITAL NHS TRUST","Mental",134.17,"Episode_Unadjusted"
"RX4","NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST","Mental",126.41,"Episode_Unadjusted"
"TAH","SHEFFIELD HEALTH & SOCIAL CARE NHS FOUNDATION TRUST","Mental",124.64,"Episode_Unadjusted"
"TAF","CAMDEN AND ISLINGTON NHS FOUNDATION TRUST","Mental",153.09,"Episode_Unadjusted"
"RX6","NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance.Services",85.11,"Episode_Unadjusted"
"RX7","NORTH WEST AMBULANCE SERVICE NHS TRUST","Ambulance.Services",88.69,"Episode_Unadjusted"
"RYA","WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance.Services",89.19,"Episode_Unadjusted"
"RX9","EAST MIDLANDS AMBULANCE SERVICE NHS TRUST","Ambulance.Services",98.91,"Episode_Unadjusted"
"RYF","SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance.Services",100.16,"Episode_Unadjusted"
"R1F","ISLE OF WIGHT NHS TRUST","Ambulance.Services",107.49,"Episode_Unadjusted"
"RX8","YORKSHIRE AMBULANCE SERVICE NHS TRUST","Ambulance.Services",102.3,"Episode_Unadjusted"
"RYD","SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance.Services",103.16,"Episode_Unadjusted"
"RYC","EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST","Ambulance.Services",103.8,"Episode_Unadjusted"
"RYE","SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST","Ambulance.Services",105.56,"Episode_Unadjusted"
"RRU","LONDON AMBULANCE SERVICE NHS TRUST","Ambulance.Services",116.87,"Episode_Unadjusted"
"RT2","PENNINE CARE NHS FOUNDATION TRUST","AE",86.92,"Episode_Unadjusted"
"RGR","WEST SUFFOLK NHS FOUNDATION TRUST","AE",89.43,"Episode_Unadjusted"
"RY7","WIRRAL COMMUNITY NHS TRUST","AE",53.73,"Episode_Unadjusted"
"REF","ROYAL CORNWALL HOSPITALS NHS TRUST","AE",110.63,"Episode_Unadjusted"
"RXW","SHREWSBURY AND TELFORD HOSPITAL NHS TRUST","AE",94.67,"Episode_Unadjusted"
"RM1","NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","AE",106.78,"Episode_Unadjusted"
"RD1","ROYAL UNITED HOSPITAL BATH NHS TRUST","AE",83.11,"Episode_Unadjusted"
"RTE","GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST","AE",90.42,"Episode_Unadjusted"
"RNA","THE DUDLEY GROUP NHS FOUNDATION TRUST","AE",88.33,"Episode_Unadjusted"
"RDZ","THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST","AE",58.39,"Episode_Unadjusted"
"RTG","DERBY HOSPITALS NHS FOUNDATION TRUST","AE",110.62,"Episode_Unadjusted"
"RTD","THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST","AE",67.29,"Episode_Unadjusted"
"RTF","NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST","AE",75.76,"Episode_Unadjusted"
"RMC","BOLTON NHS FOUNDATION TRUST","AE",86.7,"Episode_Unadjusted"
"RBL","WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST","AE",91.93,"Episode_Unadjusted"
"RGQ","IPSWICH HOSPITAL NHS TRUST","AE",123.28,"Episode_Unadjusted"
"RNZ","SALISBURY NHS FOUNDATION TRUST","AE",96.57,"Episode_Unadjusted"
"RBD","DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST","AE",97.03,"Episode_Unadjusted"
"RYR","WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST","AE",79.08,"Episode_Unadjusted"
"RWE","UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST","AE",113.76,"Episode_Unadjusted"
"RTR","SOUTH TEES HOSPITALS NHS FOUNDATION TRUST","AE",84.86,"Episode_Unadjusted"
"RBT","MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST","AE",97.3,"Episode_Unadjusted"
"RJF","BURTON HOSPITALS NHS FOUNDATION TRUST","AE",87.73,"Episode_Unadjusted"
"RH8","ROYAL DEVON AND EXETER NHS FOUNDATION TRUST","AE",94.84,"Episode_Unadjusted"
"RL4","THE ROYAL WOLVERHAMPTON NHS TRUST","AE",91.38,"Episode_Unadjusted"
"RNS","NORTHAMPTON GENERAL HOSPITAL NHS TRUST","AE",98.81,"Episode_Unadjusted"
"RWA","HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST","AE",83.68,"Episode_Unadjusted"
"RCF","AIREDALE NHS FOUNDATION TRUST","AE",87.2,"Episode_Unadjusted"
"RD3","POOLE HOSPITAL NHS FOUNDATION TRUST","AE",114.83,"Episode_Unadjusted"
"RP5","DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST","AE",103.16,"Episode_Unadjusted"
"RTP","SURREY AND SUSSEX HEALTHCARE NHS TRUST","AE",106.05,"Episode_Unadjusted"
"REP","LIVERPOOL WOMEN'S NHS FOUNDATION TRUST","AE",106.62,"Episode_Unadjusted"
"RC9","LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","AE",104.89,"Episode_Unadjusted"
"RCD","HARROGATE AND DISTRICT NHS FOUNDATION TRUST","AE",87.87,"Episode_Unadjusted"
"RCB","YORK TEACHING HOSPITAL NHS FOUNDATION TRUST","AE",99.72,"Episode_Unadjusted"
"RAJ","SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","AE",108.86,"Episode_Unadjusted"
"RY4","HERTFORDSHIRE COMMUNITY NHS TRUST","AE",80.16,"Episode_Unadjusted"
"RGP","JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","AE",84.64,"Episode_Unadjusted"
"RBN","ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST","AE",112.28,"Episode_Unadjusted"
"RXN","LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST","AE",69.99,"Episode_Unadjusted"
"RBK","WALSALL HEALTHCARE NHS TRUST","AE",86.28,"Episode_Unadjusted"
"RLN","CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST","AE",97.12,"Episode_Unadjusted"
"R1J","GLOUCESTERSHIRE CARE SERVICES NHS TRUST","AE",102.54,"Episode_Unadjusted"
"RVW","NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST","AE",95.01,"Episode_Unadjusted"
"RBA","TAUNTON AND SOMERSET NHS FOUNDATION TRUST","AE",98.43,"Episode_Unadjusted"
"RFS","CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST","AE",94.54,"Episode_Unadjusted"
"RXR","EAST LANCASHIRE HOSPITALS NHS TRUST","AE",107.51,"Episode_Unadjusted"
"RA9","TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST ","AE",98.6,"Episode_Unadjusted"
"RHQ","SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST","AE",91.71,"Episode_Unadjusted"
"RXK","SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST","AE",92.9,"Episode_Unadjusted"
"RN3","GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST","AE",73.48,"Episode_Unadjusted"
"RHM","UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST","AE",101.04,"Episode_Unadjusted"
"RXL","BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST","AE",97.72,"Episode_Unadjusted"
"RJC","SOUTH WARWICKSHIRE NHS FOUNDATION TRUST","AE",94.03,"Episode_Unadjusted"
"RA7","UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST","AE",83.43,"Episode_Unadjusted"
"RYY","KENT COMMUNITY HEALTH NHS TRUST","AE",101.93,"Episode_Unadjusted"
"RWW","WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST","AE",99.63,"Episode_Unadjusted"
"RCX","THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST","AE",117.45,"Episode_Unadjusted"
"RX1","NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST","AE",101.33,"Episode_Unadjusted"
"RDR","SUSSEX COMMUNITY NHS TRUST","AE",140.47,"Episode_Unadjusted"
"REM","AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","AE",132.96,"Episode_Unadjusted"
"RK9","PLYMOUTH HOSPITALS NHS TRUST","AE",99.07,"Episode_Unadjusted"
"RW1","SOUTHERN HEALTH NHS FOUNDATION TRUST","AE",120.67,"Episode_Unadjusted"
"RV9","HUMBER NHS FOUNDATION TRUST","AE",94.8,"Episode_Unadjusted"
"RWY","CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST","AE",73.71,"Episode_Unadjusted"
"RR7","GATESHEAD HEALTH NHS FOUNDATION TRUST","AE",67.21,"Episode_Unadjusted"
"RWJ","STOCKPORT NHS FOUNDATION TRUST","AE",85.55,"Episode_Unadjusted"
"RVV","EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST","AE",97.53,"Episode_Unadjusted"
"RFF","BARNSLEY HOSPITAL NHS FOUNDATION TRUST","AE",96.1,"Episode_Unadjusted"
"RJR","COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST","AE",85.73,"Episode_Unadjusted"
"RM2","UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST","AE",75.62,"Episode_Unadjusted"
"RXF","MID YORKSHIRE HOSPITALS NHS TRUST","AE",95.99,"Episode_Unadjusted"
"RNU","OXFORD HEALTH NHS FOUNDATION TRUST","AE",87.58,"Episode_Unadjusted"
"RRF","WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST","AE",96.83,"Episode_Unadjusted"
"RR8","LEEDS TEACHING HOSPITALS NHS TRUST","AE",79.78,"Episode_Unadjusted"
"RNQ","KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST","AE",88.96,"Episode_Unadjusted"
"RY5","LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST","AE",107.33,"Episode_Unadjusted"
"RXP","COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST","AE",72.14,"Episode_Unadjusted"
"RHU","PORTSMOUTH HOSPITALS NHS TRUST","AE",105.9,"Episode_Unadjusted"
"RAX","KINGSTON HOSPITAL NHS FOUNDATION TRUST","AE",95.27,"Episode_Unadjusted"
"RM3","SALFORD ROYAL NHS FOUNDATION TRUST","AE",110.73,"Episode_Unadjusted"
"RJL","NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST","AE",116.48,"Episode_Unadjusted"
"RTK","ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST","AE",89.34,"Episode_Unadjusted"
"RC1","BEDFORD HOSPITAL NHS TRUST","AE",94.52,"Episode_Unadjusted"
"RQX","HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST","AE",77.04,"Episode_Unadjusted"
"RKB","UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST","AE",107.38,"Episode_Unadjusted"
"RA3","WESTON AREA HEALTH NHS TRUST","AE",96.57,"Episode_Unadjusted"
"RQ6","ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST","AE",84.35,"Episode_Unadjusted"
"R1A","WORCESTERSHIRE HEALTH AND CARE NHS TRUST","AE",107.75,"Episode_Unadjusted"
"RPC","QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST","AE",98.26,"Episode_Unadjusted"
"RA2","ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST","AE",76.07,"Episode_Unadjusted"
"RR1","HEART OF ENGLAND NHS FOUNDATION TRUST","AE",92.77,"Episode_Unadjusted"
"RAE","BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST","AE",87.06,"Episode_Unadjusted"
"RDE","COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST","AE",130.48,"Episode_Unadjusted"
"RQ3","BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST","AE",103.55,"Episode_Unadjusted"
"RYW","BIRMINGHAM COMMUNITY HEALTHCARE NHS TRUST","AE",94.17,"Episode_Unadjusted"
"RFR","THE ROTHERHAM NHS FOUNDATION TRUST","AE",93.01,"Episode_Unadjusted"
"RNN","CUMBRIA PARTNERSHIP NHS FOUNDATION TRUST","AE",136.23,"Episode_Unadjusted"
"RN5","HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST","AE",105.06,"Episode_Unadjusted"
"RYF","SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST","AE",105.08,"Episode_Unadjusted"
"RTH","OXFORD UNIVERSITY HOSPITALS NHS TRUST","AE",91.35,"Episode_Unadjusted"
"RJE","UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST","AE",124.39,"Episode_Unadjusted"
"RVY","SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST","AE",81.81,"Episode_Unadjusted"
"RWD","UNITED LINCOLNSHIRE HOSPITALS NHS TRUST","AE",115.02,"Episode_Unadjusted"
"RYX","CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST","AE",90.34,"Episode_Unadjusted"
"RAP","NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST","AE",94.04,"Episode_Unadjusted"
"RN7","DARTFORD AND GRAVESHAM NHS TRUST","AE",106.03,"Episode_Unadjusted"
"RBS","ALDER HEY CHILDREN'S NHS FOUNDATION TRUST","AE",83.24,"Episode_Unadjusted"
"RMP","TAMESIDE HOSPITAL NHS FOUNDATION TRUST","AE",116.97,"Episode_Unadjusted"
"RXC","EAST SUSSEX HEALTHCARE NHS TRUST","AE",91.24,"Episode_Unadjusted"
"R1D","SHROPSHIRE COMMUNITY HEALTH NHS TRUST","AE",110.05,"Episode_Unadjusted"
"RTV","5 BOROUGHS PARTNERSHIP NHS FOUNDATION TRUST","AE",112.47,"Episode_Unadjusted"
"RE9","SOUTH TYNESIDE NHS FOUNDATION TRUST","AE",118.75,"Episode_Unadjusted"
"RY1","LIVERPOOL COMMUNITY HEALTH NHS TRUST","AE",93.7,"Episode_Unadjusted"
"RCU","SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST","AE",75.59,"Episode_Unadjusted"
"R1F","ISLE OF WIGHT NHS TRUST","AE",111.77,"Episode_Unadjusted"
"RXH","BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST","AE",110.09,"Episode_Unadjusted"
"RGN","PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST","AE",85.99,"Episode_Unadjusted"
"RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","AE",77.78,"Episode_Unadjusted"
"RXQ","BUCKINGHAMSHIRE HEALTHCARE NHS TRUST","AE",105.66,"Episode_Unadjusted"
"RW6","PENNINE ACUTE HOSPITALS NHS TRUST","AE",101.55,"Episode_Unadjusted"
"RLT","GEORGE ELIOT HOSPITAL NHS TRUST","AE",97.14,"Episode_Unadjusted"
"RLQ","WYE VALLEY NHS TRUST","AE",113.01,"Episode_Unadjusted"
"RWP","WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST","AE",91.75,"Episode_Unadjusted"
"RT1","CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST","AE",77.82,"Episode_Unadjusted"
"RWF","MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST","AE",109.34,"Episode_Unadjusted"
"RTX","UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST","AE",117.76,"Episode_Unadjusted"
"RK5","SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST","AE",101.4,"Episode_Unadjusted"
"RDD","BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","AE",118.24,"Episode_Unadjusted"
"RGT","CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","AE",99.88,"Episode_Unadjusted"
"RY2","BRIDGEWATER COMMUNITY HEALTHCARE NHS TRUST","AE",109.13,"Episode_Unadjusted"
"RA4","YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST","AE",113.05,"Episode_Unadjusted"
"RD8","MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST","AE",89.33,"Episode_Unadjusted"
"RQW","THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST","AE",127.7,"Episode_Unadjusted"
"RQM","CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST","AE",128.47,"Episode_Unadjusted"
"RWH","EAST AND NORTH HERTFORDSHIRE NHS TRUST","AE",109.59,"Episode_Unadjusted"
"RY9","HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST","AE",78.16,"Episode_Unadjusted"
"RQ8","MID ESSEX HOSPITAL SERVICES NHS TRUST","AE",85.47,"Episode_Unadjusted"
"R1C","SOLENT NHS TRUST","AE",89.08,"Episode_Unadjusted"
"RVR","EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST","AE",114.32,"Episode_Unadjusted"
"RDU","FRIMLEY PARK HOSPITAL NHS FOUNDATION TRUST","AE",94.32,"Episode_Unadjusted"
"RWX","BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST","AE",108.89,"Episode_Unadjusted"
"RY8","DERBYSHIRE COMMUNITY HEALTH SERVICES NHS TRUST","AE",97.74,"Episode_Unadjusted"
"RQQ","HINCHINGBROOKE HEALTH CARE NHS TRUST","AE",109.17,"Episode_Unadjusted"
"RVJ","NORTH BRISTOL NHS TRUST","AE",107.02,"Episode_Unadjusted"
"RWK","EAST LONDON NHS FOUNDATION TRUST","AE",81.4,"Episode_Unadjusted"
"RJN","EAST CHESHIRE NHS TRUST","AE",106.21,"Episode_Unadjusted"
"RAL","ROYAL FREE LONDON NHS FOUNDATION TRUST","AE",119.46,"Episode_Unadjusted"
"RF4","BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST","AE",122.64,"Episode_Unadjusted"
"RWG","WEST HERTFORDSHIRE HOSPITALS NHS TRUST","AE",118.65,"Episode_Unadjusted"
"RRK","UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST","AE",95.99,"Episode_Unadjusted"
"RAS","THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST","AE",129.28,"Episode_Unadjusted"
"RPA","MEDWAY NHS FOUNDATION TRUST","AE",120.28,"Episode_Unadjusted"
"RBZ","NORTHERN DEVON HEALTHCARE NHS TRUST","AE",100.74,"Episode_Unadjusted"
"RW3","CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST","AE",92.46,"Episode_Unadjusted"
"RH5","SOMERSET PARTNERSHIP NHS FOUNDATION TRUST","AE",87.94,"Episode_Unadjusted"
"RHW","ROYAL BERKSHIRE NHS FOUNDATION TRUST","AE",56,"Episode_Unadjusted"
"R1E","STAFFORDSHIRE AND STOKE ON TRENT PARTNERSHIP NHS TRUST","AE",109.71,"Episode_Unadjusted"
"RJ7","ST GEORGE'S HEALTHCARE NHS TRUST","AE",102.12,"Episode_Unadjusted"
"RNL","NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST","AE",108.87,"Episode_Unadjusted"
"R1H","BARTS HEALTH NHS TRUST","AE",89.64,"Episode_Unadjusted"
"RAT","NORTH EAST LONDON NHS FOUNDATION TRUST","AE",91.78,"Episode_Unadjusted"
"RJ2","LEWISHAM AND GREENWICH NHS TRUST","AE",119.63,"Episode_Unadjusted"
"RJ6","CROYDON HEALTH SERVICES NHS TRUST","AE",119.4,"Episode_Unadjusted"
"R1K","THE LONDON NORTH WEST HEALTHCARE NHS TRUST ","AE",114.88,"Episode_Unadjusted"
"RYJ","IMPERIAL COLLEGE HEALTHCARE NHS TRUST","AE",134.89,"Episode_Unadjusted"
"RP6","MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST","AE",114.83,"Episode_Unadjusted"
